5,0.5,0.5,0.02,0.203123425693
5,0.5,0.5,0.04,0.199758186398
5,0.5,0.6,0.02,0.204453400504
5,0.5,0.6,0.04,0.20074559194
5,0.5,0.7,0.02,0.202297229219
5,0.5,0.7,0.04,0.195748110831
5,0.5,0.8,0.02,0.205521410579
5,0.5,0.8,0.04,0.204856423174
5,0.5,0.9,0.02,0.200866498741
5,0.5,0.9,0.04,0.203909319899
5,0.5,1.0,0.02,0.199516372796
5,0.5,1.0,0.04,0.203083123426
5,0.6,0.5,0.02,0.203042821159
5,0.6,0.5,0.04,0.206609571788
5,0.6,0.6,0.02,0.205602015113
5,0.6,0.6,0.04,0.209249370277
5,0.6,0.7,0.02,0.200483627204
5,0.6,0.7,0.04,0.19919395466
5,0.6,0.8,0.02,0.204513853904
5,0.6,0.8,0.04,0.209511335013
5,0.6,0.9,0.02,0.20276070529
5,0.6,0.9,0.04,0.205118387909
5,0.6,1.0,0.02,0.205561712846
5,0.6,1.0,0.04,0.20282115869
5,0.7,0.5,0.02,0.203607052897
5,0.7,0.5,0.04,0.209007556675
5,0.7,0.6,0.02,0.206569269521
5,0.7,0.6,0.04,0.204554156171
5,0.7,0.7,0.02,0.20120906801
5,0.7,0.7,0.04,0.200987405542
5,0.7,0.8,0.02,0.208987405542
5,0.7,0.8,0.04,0.201773299748
5,0.7,0.9,0.02,0.202035264484
5,0.7,0.9,0.04,0.207899244332
5,0.7,1.0,0.02,0.205460957179
5,0.7,1.0,0.04,0.200221662469
5,0.8,0.5,0.02,0.20765743073
5,0.8,0.5,0.04,0.21116372796
5,0.8,0.6,0.02,0.205360201511
5,0.8,0.6,0.04,0.20235768262
5,0.8,0.7,0.02,0.206972292191
5,0.8,0.7,0.04,0.207052896725
5,0.8,0.8,0.02,0.209128463476
5,0.8,0.8,0.04,0.200060453401
5,0.8,0.9,0.02,0.207476070529
5,0.8,0.9,0.04,0.205602015113
5,0.8,1.0,0.02,0.205138539043
5,0.8,1.0,0.04,0.205219143577
5,0.9,0.5,0.02,0.205904282116
5,0.9,0.5,0.04,0.205843828715
5,0.9,0.6,0.02,0.207113350126
5,0.9,0.6,0.04,0.199395465995
5,0.9,0.7,0.02,0.206347607053
5,0.9,0.7,0.04,0.206549118388
5,0.9,0.8,0.02,0.20874559194
5,0.9,0.8,0.04,0.204997481108
5,0.9,0.9,0.02,0.206206549118
5,0.9,0.9,0.04,0.200987405542
5,0.9,1.0,0.02,0.201088161209
5,0.9,1.0,0.04,0.199879093199
5,1.0,0.5,0.02,0.204413098237
5,1.0,0.5,0.04,0.206871536524
5,1.0,0.6,0.02,0.204997481108
5,1.0,0.6,0.04,0.205823677582
5,1.0,0.7,0.02,0.208503778338
5,1.0,0.7,0.04,0.204211586902
5,1.0,0.8,0.02,0.205340050378
5,1.0,0.8,0.04,0.201108312343
5,1.0,0.9,0.02,0.205198992443
5,1.0,0.9,0.04,0.201914357683
5,1.0,1.0,0.02,0.207133501259
5,1.0,1.0,0.04,0.196997481108
3,0.5,0.5,0.02,0.191214105793
3,0.5,0.5,0.04,0.194397984887
3,0.5,0.6,0.02,0.193289672544
3,0.5,0.6,0.04,0.18595465995
3,0.5,0.7,0.02,0.195123425693
3,0.5,0.7,0.04,0.19320906801
3,0.5,0.8,0.02,0.194740554156
3,0.5,0.8,0.04,0.193571788413
3,0.5,0.9,0.02,0.191415617128
3,0.5,0.9,0.04,0.191395465995
3,0.5,1.0,0.02,0.194377833753
3,0.5,1.0,0.04,0.190267002519
3,0.6,0.5,0.02,0.193712846348
3,0.6,0.5,0.04,0.188695214106
3,0.6,0.6,0.02,0.194216624685
3,0.6,0.6,0.04,0.190347607053
3,0.6,0.7,0.02,0.194659949622
3,0.6,0.7,0.04,0.197662468514
3,0.6,0.8,0.02,0.197138539043
3,0.6,0.8,0.04,0.193914357683
3,0.6,0.9,0.02,0.19079093199
3,0.6,0.9,0.04,0.195123425693
3,0.6,1.0,0.02,0.193128463476
3,0.6,1.0,0.04,0.189440806045
3,0.7,0.5,0.02,0.195465994962
3,0.7,0.5,0.04,0.190287153652
3,0.7,0.6,0.02,0.196130982368
3,0.7,0.6,0.04,0.190528967254
3,0.7,0.7,0.02,0.191818639798
3,0.7,0.7,0.04,0.193813602015
3,0.7,0.8,0.02,0.194055415617
3,0.7,0.8,0.04,0.199052896725
3,0.7,0.9,0.02,0.193410579345
3,0.7,0.9,0.04,0.19361209068
3,0.7,1.0,0.02,0.191153652393
3,0.7,1.0,0.04,0.19556675063
3,0.8,0.5,0.02,0.192362720403
3,0.8,0.5,0.04,0.19562720403
3,0.8,0.6,0.02,0.196010075567
3,0.8,0.6,0.04,0.194841309824
3,0.8,0.7,0.02,0.194035264484
3,0.8,0.7,0.04,0.190589420655
3,0.8,0.8,0.02,0.196292191436
3,0.8,0.8,0.04,0.191173803526
3,0.8,0.9,0.02,0.195062972292
3,0.8,0.9,0.04,0.197924433249
3,0.8,1.0,0.02,0.192241813602
3,0.8,1.0,0.04,0.190931989924
3,0.9,0.5,0.02,0.195083123426
3,0.9,0.5,0.04,0.196916876574
3,0.9,0.6,0.02,0.19717884131
3,0.9,0.6,0.04,0.193027707809
3,0.9,0.7,0.02,0.195204030227
3,0.9,0.7,0.04,0.19516372796
3,0.9,0.8,0.02,0.193329974811
3,0.9,0.8,0.04,0.194720403023
3,0.9,0.9,0.02,0.194256926952
3,0.9,0.9,0.04,0.194438287154
3,0.9,1.0,0.02,0.194599496222
3,0.9,1.0,0.04,0.193027707809
3,1.0,0.5,0.02,0.194659949622
3,1.0,0.5,0.04,0.195506297229
3,1.0,0.6,0.02,0.200161209068
3,1.0,0.6,0.04,0.19838790932
3,1.0,0.7,0.02,0.195768261965
3,1.0,0.7,0.04,0.194942065491
3,1.0,0.8,0.02,0.194942065491
3,1.0,0.8,0.04,0.196876574307
3,1.0,0.9,0.02,0.192765743073
3,1.0,0.9,0.04,0.191758186398
3,1.0,1.0,0.02,0.194075566751
3,1.0,1.0,0.04,0.190831234257
4,0.5,0.5,0.02,0.19965743073
4,0.5,0.5,0.04,0.20161209068
4,0.5,0.6,0.02,0.20040302267
4,0.5,0.6,0.04,0.192765743073
4,0.5,0.7,0.02,0.205460957179
4,0.5,0.7,0.04,0.198025188917
4,0.5,0.8,0.02,0.198952141058
